source_file,source_relative_path,sample_row_number,date,symbol,QTime_1pm,BB_1pm,BO_1pm,MID_1pm,QTime_c1,BB_c1,BO_c1,Mid_c1,QTime_4pm,BB_4pm,BO_4pm,Mid_4pm,LQTime,LBB,LBO,LMid,OTime,OPrice,DTime,DPrice,Vol_oc,Value_oc,LTTime,LPrice,TTime_1pm,Price_1pm,TTime_4pm,Price_4pm,CPrc,CTime,CPrc2,CTime2,Ret_pre_t,Ret_mkt_t,Ret_post_t,MFCount,NumTrades_t,NumTrades_m,SumVolume_t,SumVolume_m,SumValue_b,SumValue_m,NumISOTrades_m,SumISOVolume_m,SumISOValue_m,NumOddLotTrades_m,SumOddLotVolume_m,SumOddLotValue_m,NumMixedLotTrades_m,SumMixedLotVolume_m,SumMixedLotValue_m,BuyNumTrades_LR1,SellNumTrades_LR1,BuyVol_LR1,SellVol_LR1,BuyDollar_LR1,SellDollar_LR1,ESpreadDollar_Avg1,ESpreadPct_Avg1,RSpreadDollar_Avg1,RSpreadPct_Avg1,PriceImpactDollar_Avg1,PriceImpactPct_Avg1,ESpreadDollar_VW1,ESpreadDollar_SW1,ESpreadPct_VW1,ESpreadPct_SW1,RSpreadDollar_SW1,RSpreadDollar_VW1,RSpreadPct_SW1,RSpreadPct_VW1,PriceImpactDollar_VW1,PriceImpactDollar_SW1,PriceImpactPct_VW1,PriceImpactPct_SW1,IVol_t_m,IVol_q_m,NumExtremeOfr_m,NumExtremeBid_m,QSpreadDollar_EW_m,QSpreadPct_EW_m,QSpreadDollar_TW_m,QSpreadPct_TW_m,TOfrDollar_TW_m,TBidDollar_TW_m,TOfrShares_TW_m,TBidShares_TW_m,BOfrDollar_TW_m,BBidDollar_TW_m,BOfrShares_TW_m,BBidShares_TW_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1,NObsUsed2,NumTimeUnitsWithTrade1,NumTimeUnitsWithTrade2,HIndex1
taq.csv,data\raw\taq\taq.csv,71,16/07/1993,AAPL,12:31:46,28.0,28.25,28.125,15:48:41,27.75,27.5,27.625,15:48:41,27.75,27.5,27.625,15:48:41,27.75,27.5,27.625,9:30:02,28.5,15:59:58,27.5,18895300,532940125.0,17:11:06,27.75,12:59:45,28.25,15:59:58,27.5,27.5,15:59:58,27.5,15:59:58,0.0,-0.035718083,0.0090498355,4799,11908,11821,19138600,18895900,155687.5,532956625.0,0,0,0,0,0,0,0,0,0,5209,5063,5128700,11387400,147253675.0,317113450.0,0.5009126752,0.0179307754,0.5063643886,0.0181222388,-0.005451713,-0.000191463,0.4333830037,0.4420183556,0.0155440348,0.0158641721,0.4248834816,0.4160140617,0.0152673208,0.0149391601,0.017368942,0.017134874,2.11674e-05,0.0170554564,5.69313e-05,0.0001453523,,,0.2862903226,0.0100774666,0.2830882353,0.0099683103,30112.341772,29825.0,1063.2911392,1000.0,28261.075949,29825.0,1000.0,1000.0,0.0054572753,0.0700295681,4.7595205e-07,-1.875299e-07,77,85,13,78,0.1008981791
taq.csv,data\raw\taq\taq.csv,72,19/07/1993,AAPL,12:59:56,25.5,25.75,25.625,15:59:12,25.5,26.0,25.75,15:59:12,25.5,26.0,25.75,15:59:12,25.5,26.0,25.75,9:30:02,28.0,15:59:54,26.0,7134500,188053825.0,16:36:41,25.875,12:59:59,25.75,15:59:54,26.0,26.0,15:59:54,26.0,15:59:54,-0.008888947,-0.074107972,,513,6645,6586,7210900,7134500,28250.0,188053825.0,0,0,0,0,0,0,0,0,0,4338,2307,3342200,3868700,88410287.5,101613112.5,0.3013544018,0.011314563,0.3286493604,0.0122891736,-0.027294959,-0.000974611,0.2454059359,0.2435514291,0.009262741,0.0091991693,0.2234845858,0.2257114782,0.008438914,0.0085166603,0.0196944577,0.0200668433,2.88497e-05,0.0196609013,8.34985e-05,1.86627e-05,,,0.3177083333,0.0120113777,0.3177083333,0.0120113777,26552.083333,26234.375,1000.0,1000.0,26552.083333,26234.375,1000.0,1000.0,0.1784107026,0.2093701324,1.142094e-06,8.884323e-07,78,87,13,78,0.107121756
taq.csv,data\raw\taq\taq.csv,73,20/07/1993,AAPL,12:54:53,27.25,27.5,27.375,15:51:22,26.75,27.0,26.875,15:51:22,26.75,27.0,26.875,15:51:22,26.75,27.0,26.875,9:30:05,26.25,15:59:56,27.0,4734500,127190662.5,16:51:01,27.0,12:59:59,27.25,15:59:56,27.0,27.0,15:59:56,27.0,15:59:56,,0.028170877,,90,4043,4023,4751200,4734500,0.0,127190662.5,0,0,0,0,0,0,0,0,0,2709,1334,2178000,2573200,58696412.5,68942487.5,0.2483613653,0.0092351009,0.2282958199,0.0084787788,0.0200655454,0.0007563221,0.2132296292,0.2133960894,0.0079406205,0.0079484469,0.1785575223,0.1786269825,0.0066412622,0.0066424664,0.0346026466,0.0348385671,4.86583e-05,0.0348743398,4.49929e-05,2.12179e-05,,,0.3273809524,0.0121785101,0.3273809524,0.0121785101,27069.444444,26742.063492,1000.0,1000.0,27069.444444,26742.063492,1000.0,1000.0,0.0646957993,0.0297179458,2.5752153e-07,3.2876048e-07,78,84,13,78,0.0855525618
taq.csv,data\raw\taq\taq.csv,74,21/07/1993,AAPL,12:53:40,26.0,26.25,26.125,15:46:05,26.0,26.25,26.125,15:46:05,26.0,26.25,26.125,15:46:05,26.0,26.25,26.125,9:30:10,26.0,15:59:51,26.125,4040000,105530325.0,16:50:01,26.0,12:59:54,26.25,15:59:51,26.125,26.125,15:59:51,26.125,15:59:51,,0.0047961723,,80,3428,3394,4082900,4040100,0.0,105532950.0,0,0,0,0,0,0,0,0,0,2206,1222,1952300,2130600,51094900.0,55556100.0,0.2444209452,0.009353383,0.1932978413,0.0073965323,0.0511231039,0.0019568507,0.2198192147,0.2199110926,0.0084143154,0.0084182252,0.1828755296,0.1827424848,0.0069972573,0.0069918359,0.0370767298,0.037035563,5.43986e-05,0.0371571331,4.06187e-05,2.07106e-05,,,0.3289473684,0.0125925737,0.3289473684,0.0125925737,26289.473684,25960.526316,1000.0,1000.0,26289.473684,25960.526316,1000.0,1000.0,0.0119116269,0.1944905234,-7.160276e-07,-7.153814e-07,78,85,13,78,0.0996084602
taq.csv,data\raw\taq\taq.csv,75,22/07/1993,AAPL,12:33:06,26.25,26.75,26.5,15:54:29,26.25,26.5,26.375,15:54:29,26.25,26.5,26.375,15:54:29,26.25,26.5,26.375,9:30:01,26.0,15:59:51,26.5,1852100,48857162.5,16:50:09,26.875,12:59:23,26.75,15:59:51,26.5,26.5,15:59:51,26.5,15:59:51,,0.019048195,,23,1837,1808,1888900,1852100,0.0,48857162.5,0,0,0,0,0,0,0,0,0,1135,702,974800,914100,25775575.0,24056287.5,0.2883777899,0.0109477704,0.2606151334,0.0099022337,0.0277626565,0.0010455367,0.2415734762,0.2418074011,0.0091687773,0.00917872,0.1993488274,0.1989927253,0.0075764369,0.0075620087,0.0425807509,0.0424585738,6.07353e-05,0.0423888355,7.07092e-05,2.30247e-05,,,0.3671875,0.0138840812,0.3671875,0.0138840812,26617.1875,26250.0,1000.0,1000.0,26617.1875,26250.0,1000.0,1000.0,0.0588924925,0.0644163567,5.4047024e-07,5.4138252e-07,78,85,13,78,0.0920814432
taq.csv,data\raw\taq\taq.csv,76,23/07/1993,AAPL,12:54:31,26.75,27.0,26.875,15:51:52,26.75,26.25,26.5,15:51:52,26.75,26.25,26.5,15:51:52,26.75,26.25,26.5,9:30:02,27.0,15:59:56,26.25,1971100,52915575.0,16:22:31,27.0,12:58:40,27.0,15:59:56,26.25,26.25,15:59:56,26.25,15:59:56,-0.022884294,-0.028170877,,404,1850,1827,2087800,1971500,110500.0,52926075.0,0,0,0,0,0,0,0,0,0,813,1037,673100,1414700,18248437.5,37737900.0,0.3922972973,0.014653411,0.3718918919,0.0138974258,0.0204054054,0.0007559852,0.4508586582,0.4559943481,0.0168785088,0.0170730772,0.4212687997,0.4158890216,0.0157870338,0.0155834591,0.0349696366,0.0347255484,4.79582e-05,0.0347279874,3.85141e-05,1.70321e-05,,,0.3,0.0111377091,0.2954545455,0.0109708621,26864.285714,26778.571429,1000.0,1000.0,26864.285714,26778.571429,1000.0,1000.0,0.1618714876,0.0750834488,1.8160697e-06,1.9932052e-06,78,84,13,78,0.113724877
taq.csv,data\raw\taq\taq.csv,77,26/07/1993,AAPL,11:37:03,26.5,27.0,26.75,15:32:49,26.75,27.0,26.875,15:32:49,26.75,27.0,26.875,15:32:49,26.75,27.0,26.875,9:30:03,26.75,15:59:56,26.75,1335000,35937387.5,16:37:13,27.0,12:59:58,26.5,15:59:56,26.75,26.75,15:59:56,26.75,15:59:56,,0.0,,28,1302,1276,1365500,1335000,0.0,35937387.5,0,0,0,0,0,0,0,0,0,858,444,814000,551500,21937200.0,14819062.5,0.2490399386,0.009263919,0.2394393241,0.0089078714,0.0096006144,0.0003560477,0.211316881,0.2112962285,0.0078573223,0.0078570356,0.1820944709,0.1821658962,0.0067697546,0.006771959,0.0291509848,0.0292017576,4.03926e-05,0.0292155967,4.85458e-05,1.92858e-05,,,0.3235294118,0.0120543731,0.3157894737,0.0117556659,32500.0,26750.0,1200.0,1000.0,27050.0,26750.0,1000.0,1000.0,2.39469e-05,0.1199945813,-3.043985e-07,-3.54487e-07,78,84,13,78,0.1194367824
taq.csv,data\raw\taq\taq.csv,78,27/07/1993,AAPL,12:42:17,26.75,27.0,26.875,15:57:21,26.25,26.5,26.375,15:57:21,26.25,26.5,26.375,15:57:21,26.25,26.5,26.375,9:30:07,26.75,15:59:40,26.5,1689300,45524362.5,16:46:49,26.75,12:59:45,26.75,15:59:40,26.5,26.5,15:59:40,26.5,15:59:40,,-0.00938974,,18,1551,1518,1773300,1689300,0.0,45524362.5,0,0,0,0,0,0,0,0,0,956,595,778800,994500,21058287.5,26681500.0,0.251934236,0.0093400553,0.2343649259,0.0086872664,0.0175693101,0.0006527889,0.219921512,0.2195201038,0.0081589343,0.0081449516,0.1893926578,0.1899232113,0.0070230831,0.0070419446,0.0299983007,0.030127446,4.16719e-05,0.0300709699,5.0797e-05,2.39887e-05,,,0.3189655172,0.011795482,0.3189655172,0.011795482,27172.413793,26853.448276,1000.0,1000.0,27172.413793,26853.448276,1000.0,1000.0,0.0609276194,0.1233657169,2.4873153e-07,1.9454361e-07,78,84,13,78,0.0932864873
taq.csv,data\raw\taq\taq.csv,79,28/07/1993,AAPL,11:42:06,26.75,27.0,26.875,14:21:21,26.75,27.0,26.875,14:21:21,26.75,27.0,26.875,14:21:21,26.75,27.0,26.875,9:30:12,26.25,15:58:58,27.0,800800,21409800.0,16:51:26,26.875,12:57:36,27.0,15:58:58,27.0,27.0,15:58:58,27.0,15:58:58,,0.028170877,,7,918,900,819600,800800,0.0,21409800.0,0,0,0,0,0,0,0,0,0,593,325,412300,407300,11047837.5,10867400.0,0.2325708061,0.0087124389,0.2053376906,0.0076910041,0.0272331155,0.0010214348,0.2000477408,0.200250122,0.0074907483,0.007498748,0.1658735969,0.1657282975,0.0062091041,0.0062032755,0.0343194433,0.0343765251,4.82309e-05,0.0344256594,4.2921e-05,2.2071e-05,,,0.34375,0.0129115139,0.34375,0.0129115139,26796.875,26453.125,1000.0,1000.0,26796.875,26453.125,1000.0,1000.0,0.0004018084,0.2598462317,1.1854079e-06,1.1576552e-06,78,82,13,78,0.087669127
taq.csv,data\raw\taq\taq.csv,80,29/07/1993,AAPL,12:57:15,27.25,27.5,27.375,15:27:12,27.25,27.5,27.375,15:27:12,27.25,27.5,27.375,15:27:12,27.25,27.5,27.375,9:30:17,27.0,15:59:19,27.5,1048100,28506662.5,16:47:17,27.5,12:59:55,27.5,15:59:19,27.5,27.5,15:59:19,27.5,15:59:19,,0.0183491387,,9,1126,1101,1083700,1048100,0.0,28506662.5,0,0,0,0,0,0,0,0,0,702,424,569600,514100,15545500.0,13935300.0,0.2544404973,0.0093561124,0.2391207815,0.008790546,0.0153197158,0.0005655664,0.2164182917,0.2164344376,0.0079570698,0.0079579489,0.1967795515,0.1968026648,0.0072330964,0.0072336746,0.019615627,0.019654886,2.66452e-05,0.0196791246,4.48591e-05,1.72483e-05,,,0.28125,0.0103425313,0.2794117647,0.0102763033,27323.529412,38161.764706,1000.0,1529.4117647,27323.529412,27044.117647,1000.0,1000.0,0.0029424449,0.0081693127,-3.828259e-08,-1.399978e-07,78,84,13,78,0.0940026208
taq.csv,data\raw\taq\taq.csv,81,30/07/1993,AAPL,11:19:45,27.75,28.0,27.875,15:54:18,27.5,27.75,27.625,15:54:18,27.5,27.75,27.625,15:54:18,27.5,27.75,27.625,9:30:04,27.5,15:59:03,27.75,1850000,51444012.5,16:16:19,27.75,12:59:27,28.0,15:59:03,27.75,27.75,15:59:03,27.75,15:59:03,,0.0090498355,,15,2203,2178,1914700,1850000,0.0,51444012.5,0,0,0,0,0,0,0,0,0,1532,671,1037800,876900,28915400.0,24321175.0,0.2280980481,0.0082064211,0.2048343168,0.0073700079,0.0232637313,0.0008364132,0.1964061479,0.1963884682,0.0070680859,0.0070678759,0.1647124876,0.1646752609,0.0059298443,0.005928129,0.0317308871,0.0316759806,4.09303e-05,0.0316955124,2.67019e-05,2.11919e-05,,,0.34375,0.012352666,0.34375,0.012352666,27984.375,27640.625,1000.0,1000.0,27984.375,27640.625,1000.0,1000.0,0.0001026055,0.2582838763,1.2515638e-06,1.2439349e-06,78,82,13,78,0.1098276712
taq.csv,data\raw\taq\taq.csv,82,02/08/1993,AAPL,12:59:05,29.0,29.25,29.125,14:51:56,28.25,28.5,28.375,14:51:56,28.25,28.5,28.375,14:51:56,28.25,28.5,28.375,9:30:02,28.25,15:59:22,28.5,1915500,54875775.0,16:12:29,28.5,12:59:49,29.25,15:59:22,28.5,28.5,15:59:22,28.5,15:59:22,,0.0088106297,,66,2281,2271,1931300,1915500,0.0,54875775.0,0,0,0,0,0,0,0,0,0,1521,760,1026100,905200,29464062.5,25861937.5,0.2662757562,0.0092949865,0.2304910127,0.0080453916,0.0357847435,0.0012495949,0.2236071196,0.2236964739,0.0078128848,0.0078164834,0.1803060115,0.1801077929,0.0063032512,0.0062959026,0.0434993267,0.0433904624,5.28234e-05,0.0434570278,3.77139e-05,1.66293e-05,,,0.3541666667,0.0123515761,0.3541666667,0.0123515761,28851.190476,28497.02381,1000.0,1000.0,28851.190476,28497.02381,1000.0,1000.0,0.005692152,0.1601092341,-7.67994e-07,-7.850126e-07,78,81,13,78,0.0978169857
taq.csv,data\raw\taq\taq.csv,83,03/08/1993,AAPL,12:08:25,28.75,29.25,29.0,15:25:17,28.75,29.0,28.875,15:25:17,28.75,29.0,28.875,15:25:17,28.75,29.0,28.875,9:30:17,29.0,15:59:58,29.0,1570000,45541425.0,16:50:29,29.125,12:59:25,29.25,15:59:58,29.0,29.0,15:59:58,29.0,15:59:58,,0.0,,13,1912,1904,1575700,1570000,0.0,45541425.0,0,0,0,0,0,0,0,0,0,1414,498,851600,724100,24760475.0,20945937.5,0.2735355649,0.0094232691,0.2632060669,0.0090669122,0.0103294979,0.000356357,0.2179374858,0.2178238243,0.0075150535,0.0075112733,0.2011486958,0.2012917088,0.0069361486,0.0069409422,0.016645777,0.0166751285,1.98271e-05,0.0166532777,3.21275e-05,2.02684e-05,,,0.3125,0.0107730324,0.3125,0.0107730324,29166.666667,28854.166667,1000.0,1000.0,29166.666667,28854.166667,1000.0,1000.0,0.0,0.3580215375,-1.564733e-07,-1.58592e-07,78,81,13,78,0.1157584009
taq.csv,data\raw\taq\taq.csv,84,04/08/1993,AAPL,12:55:27,29.5,29.75,29.625,15:30:20,30.25,30.5,30.375,15:30:20,30.25,30.5,30.375,15:30:20,30.25,30.5,30.375,9:30:06,29.25,15:59:28,30.25,2137100,63793050.0,16:28:42,30.25,12:59:54,29.75,15:59:28,30.25,30.25,15:59:28,30.25,15:59:28,,0.0336166108,,30,2233,2212,2169600,2137100,0.0,63793050.0,0,0,0,0,0,0,0,0,0,1399,834,1109700,1059900,33234875.0,31543600.0,0.2549261084,0.0085406916,0.2226824899,0.0074534397,0.0322436185,0.0010872519,0.2040609361,0.2040122603,0.0068338536,0.0068334098,0.1701811394,0.170287034,0.005696515,0.0056990014,0.0337739021,0.0338311209,3.80776e-05,0.0338836623,3.47788e-05,1.7957e-05,,,0.3166666667,0.0106458478,0.3189655172,0.0107267804,29905.172414,29586.206897,1000.0,1000.0,29905.172414,29586.206897,1000.0,1000.0,0.0669631022,0.0641096077,-9.270423e-07,-1.065629e-06,78,83,13,78,0.0992084121
taq.csv,data\raw\taq\taq.csv,85,05/08/1993,AAPL,12:46:22,29.75,30.25,30.0,14:54:31,29.25,29.5,29.375,14:54:31,29.25,29.5,29.375,14:54:31,29.25,29.5,29.375,9:30:00,30.75,15:58:23,29.5,1847100,55442387.5,16:47:52,30.0,12:59:36,30.25,15:58:23,29.5,29.5,15:58:23,29.5,15:58:23,0.0081633106,-0.041499731,,33,2059,2035,1872400,1847100,213750.0,55442387.5,0,0,0,0,0,0,0,0,0,1393,666,917700,954700,27654662.5,28541825.0,0.2444147644,0.0081489163,0.2398008742,0.0079911795,0.0046138902,0.0001577368,0.229298695,0.229371395,0.0076418287,0.0076463697,0.1959784234,0.1962176684,0.0065284884,0.0065343971,0.0330810266,0.0333929716,3.72465e-05,0.0332374317,4.33221e-05,1.61063e-05,,,0.325,0.0108344547,0.3157894737,0.0105274758,30171.052632,29855.263158,1000.0,1000.0,30171.052632,29855.263158,1000.0,1000.0,0.0004608144,0.1687850575,5.6544254e-07,5.2290141e-07,78,85,13,78,0.1288277807
taq.csv,data\raw\taq\taq.csv,86,06/08/1993,AAPL,12:09:31,29.75,30.0,29.875,15:47:41,29.25,29.5,29.375,15:47:41,29.25,29.5,29.375,15:47:41,29.25,29.5,29.375,9:30:10,29.25,15:59:36,29.25,1054500,31444850.0,16:44:07,29.375,12:59:26,30.0,15:59:36,29.25,29.25,15:59:36,29.25,15:59:36,,0.0,,27,1118,1100,1124300,1054500,0.0,31444850.0,0,0,0,0,0,0,0,0,0,665,453,575800,548500,17184350.0,16323550.0,0.2439624329,0.0081870641,0.2095259392,0.0070315567,0.0344364937,0.0011555075,0.2160606156,0.2161789558,0.0072566498,0.0072609893,0.1719292004,0.1717899921,0.0057769373,0.0057719366,0.0442706235,0.0442497554,4.97948e-05,0.0442494199,3.28289e-05,1.84981e-05,,,0.2631578947,0.0088202059,0.2631578947,0.0088202059,29960.526316,29697.368421,1000.0,1000.0,29960.526316,29697.368421,1000.0,1000.0,0.3311014609,0.0850145373,1.0319488e-07,9.4845095e-08,78,85,13,78,0.0846967196
taq.csv,data\raw\taq\taq.csv,87,09/08/1993,AAPL,11:55:19,29.75,30.0,29.875,15:49:23,29.5,29.75,29.625,15:49:23,29.5,29.75,29.625,15:49:23,29.5,29.75,29.625,9:30:14,29.25,15:58:54,29.5,1389700,41286700.0,16:20:42,29.75,12:59:49,29.875,15:58:54,29.5,29.5,15:58:54,29.5,15:58:54,,0.0085106897,,17,1157,1137,1441400,1390000,0.0,41295587.5,0,0,0,0,0,0,0,0,0,693,464,679600,761800,20261612.5,22563125.0,0.2288245462,0.0077041975,0.2061365601,0.0069365882,0.0226879862,0.0007676093,0.2179353697,0.2181039267,0.0073381383,0.0073444456,0.1929547662,0.1929136898,0.0064930616,0.0064911341,0.0250216799,0.0251491605,2.8656e-05,0.0251649315,3.20212e-05,1.88288e-05,,,0.3035714286,0.0102531886,0.3035714286,0.0102531886,29750.0,29446.428571,1000.0,1000.0,29750.0,29446.428571,1000.0,1000.0,0.1528563777,0.0257696228,4.3484096e-07,4.3610966e-07,78,82,13,78,0.0999319484
taq.csv,data\raw\taq\taq.csv,88,10/08/1993,AAPL,12:40:53,28.5,29.0,28.75,15:41:29,28.25,28.5,28.375,15:41:29,28.25,28.5,28.375,15:41:29,28.25,28.5,28.375,9:30:15,29.5,15:59:53,28.5,1333500,38575337.5,16:44:55,28.125,12:59:34,28.75,15:59:53,28.5,28.5,15:59:53,28.5,15:59:53,-0.008438869,-0.034486176,,29,1353,1324,1364100,1333500,89250.0,38575337.5,0,0,0,0,0,0,0,0,0,798,555,621100,743000,18034125.0,21412625.0,0.2505543237,0.0086668795,0.2283813747,0.0079035639,0.022172949,0.0007633156,0.2220441957,0.2219778609,0.0076736889,0.0076726674,0.2008650392,0.2012238017,0.0069393581,0.0069505047,0.0208203939,0.0211128216,2.53584e-05,0.0209128855,4.03186e-05,1.65743e-05,,,0.375,0.0129690162,0.375,0.0129690162,29115.384615,28740.384615,1000.0,1000.0,29115.384615,28740.384615,1000.0,1000.0,0.160713899,0.0621830736,-8.225903e-07,-9.780364e-07,78,83,13,78,0.1099056687
taq.csv,data\raw\taq\taq.csv,89,11/08/1993,AAPL,12:33:34,27.0,27.25,27.125,15:55:51,27.25,27.5,27.375,15:55:51,27.25,27.5,27.375,15:55:51,27.25,27.5,27.375,9:30:13,28.5,15:59:55,27.375,1452200,40054850.0,16:22:10,27.5,12:59:41,27.25,15:59:55,27.375,27.375,15:59:55,27.375,15:59:55,,-0.040273899,,44,1550,1526,1490800,1452900,0.0,40074012.5,0,0,0,0,0,0,0,0,0,970,580,789500,701300,21830275.0,19282387.5,0.2490322581,0.0090110434,0.2308064516,0.0083423491,0.0182258065,0.0006686943,0.2238923197,0.2234370808,0.0081095044,0.0080941595,0.1420210625,0.1423841286,0.0051491468,0.0051614645,0.0815081911,0.0814160182,0.0001067901,0.0812998189,4.34487e-05,1.95089e-05,,,0.3125,0.0113045986,0.3125,0.0113045986,27785.714286,27473.214286,1000.0,1000.0,27785.714286,27473.214286,1000.0,1000.0,0.2132642374,0.0027460184,1.280684e-06,1.4879848e-06,78,83,13,78,0.1442359087
taq.csv,data\raw\taq\taq.csv,90,12/08/1993,AAPL,12:59:23,26.25,26.5,26.375,15:45:29,26.25,26.5,26.375,15:45:29,26.25,26.5,26.375,15:45:29,26.25,26.5,26.375,9:30:09,27.5,15:59:50,26.5,3005800,79517375.0,16:30:14,26.5,12:59:53,26.5,15:59:50,26.5,26.5,15:59:50,26.5,15:59:50,,-0.037041272,,144,2002,1981,3019900,3005800,0.0,79517375.0,0,0,0,0,0,0,0,0,0,1335,667,1303300,1716600,34675825.0,45214912.5,0.2483766234,0.0093371557,0.2574925075,0.0096749443,-0.009115884,-0.000337789,0.2149261593,0.2144276301,0.0081141771,0.0080973822,0.1897662174,0.1902062254,0.0071729713,0.0071877796,0.0247199339,0.0246614126,3.49431e-05,0.024507624,3.85187e-05,1.78699e-05,,,0.2980769231,0.0112148429,0.3035714286,0.0114326019,34034.482759,26439.655172,1275.862069,1000.0,26724.137931,26439.655172,1000.0,1000.0,0.1538408053,0.2012017782,5.1102711e-07,4.8075026e-07,78,83,13,78,0.1174282586
taq.csv,data\raw\taq\taq.csv,91,13/08/1993,AAPL,12:18:04,27.25,27.75,27.5,15:44:51,27.25,27.5,27.375,15:44:51,27.25,27.5,27.375,15:44:51,27.25,27.5,27.375,9:30:09,26.5,15:59:59,27.25,1206400,32814887.5,16:11:56,27.75,12:59:17,27.5,15:59:59,27.25,27.25,15:59:59,27.25,15:59:59,,0.0279087881,,10,1097,1081,1239400,1206400,0.0,32814887.5,0,0,0,0,0,0,0,0,0,709,388,706400,533000,19231162.5,14485737.5,0.2415679125,0.0088677328,0.208295351,0.0076392963,0.0332725615,0.0012284364,0.2125225962,0.212078425,0.0078046897,0.0077901713,0.1715346135,0.1723411516,0.0062894983,0.0063177796,0.0401814446,0.0405438115,5.51633e-05,0.0404502182,4.17734e-05,1.89693e-05,,,0.2991071429,0.0110135217,0.2991071429,0.0110135217,27285.714286,26986.607143,1000.0,1000.0,27285.714286,26986.607143,1000.0,1000.0,0.0598964442,0.3641808176,1.141374e-06,9.9024699e-07,78,81,13,78,0.1049296735
taq.csv,data\raw\taq\taq.csv,92,16/08/1993,AAPL,12:40:43,27.25,27.5,27.375,15:57:24,27.5,27.75,27.625,15:57:24,27.5,27.75,27.625,15:57:24,27.5,27.75,27.625,9:30:15,27.5,15:59:04,27.5,884300,24394737.5,16:26:04,27.875,12:59:24,27.5,15:59:04,27.5,27.5,15:59:04,27.5,15:59:04,,0.0,,7,891,874,914700,884300,0.0,24394737.5,0,0,0,0,0,0,0,0,0,550,341,548500,366200,15164825.0,10072137.5,0.2348484848,0.008520007,0.2135241302,0.007746727,0.0213243547,0.00077328,0.2232005189,0.223078605,0.0080929128,0.0080886795,0.1969224882,0.1970313137,0.007142986,0.00714678,0.0261692052,0.0261561168,3.42761e-05,0.0261042072,4.04518e-05,2.48979e-05,,,0.3157894737,0.0114490829,0.3157894737,0.0114490829,27723.684211,27407.894737,1000.0,1000.0,27723.684211,27407.894737,1000.0,1000.0,0.0067953617,0.1904716701,5.798795e-07,5.4938982e-07,78,83,13,78,0.094809462
taq.csv,data\raw\taq\taq.csv,93,17/08/1993,AAPL,12:55:08,27.75,28.0,27.875,15:56:16,28.25,28.0,28.125,15:56:16,28.25,28.0,28.125,15:56:16,28.25,28.0,28.125,9:30:08,27.75,15:59:58,28.375,923700,25870475.0,16:36:31,28.375,12:58:26,28.0,15:59:58,28.375,28.375,15:59:58,28.375,15:59:58,,0.0222726356,,386,930,910,965900,923700,0.0,25870475.0,0,0,0,0,0,0,0,0,0,765,165,775500,190400,21792012.5,5274950.0,0.4841397849,0.0172875319,0.4698924731,0.0167780325,0.0142473118,0.0005094994,0.4562588294,0.4540066259,0.0162903621,0.0162108271,0.4365876385,0.4389082262,0.0155868523,0.0156688457,0.0173506032,0.0174189875,2.22669e-05,0.0174164605,4.95286e-05,1.10022e-05,,,0.28125,0.0101104083,0.275,0.0098820607,28833.333333,27840.909091,1060.6060606,1000.0,27984.848485,27840.909091,1000.0,1000.0,0.0035237776,0.0016299768,1.0888595e-06,1.4268839e-06,78,83,13,78,0.1085001525
taq.csv,data\raw\taq\taq.csv,94,18/08/1993,AAPL,11:07:32,28.75,29.0,28.875,15:51:36,28.5,28.75,28.625,15:51:36,28.5,28.75,28.625,15:51:36,28.5,28.75,28.625,9:30:10,29.0,15:59:41,28.75,1661800,48276087.5,16:41:49,28.5,12:59:54,29.0,15:59:41,28.75,28.75,15:59:41,28.75,15:59:41,0.0086580627,-0.008658063,,40,1421,1399,1685000,1661800,57500.0,48276087.5,0,0,0,0,0,0,0,0,0,795,626,805900,879100,23478525.0,25460487.5,0.2417311752,0.0083197122,0.2199155524,0.0075712707,0.0218156228,0.0007484415,0.2144438831,0.2142136499,0.0073758006,0.0073687993,0.1652522255,0.1653849907,0.0056840417,0.0056879507,0.0490588924,0.0489614243,5.80072e-05,0.0490217848,3.76503e-05,1.57398e-05,,,0.2931034483,0.0100959471,0.2954545455,0.0101750152,30036.764706,28889.705882,1058.8235294,1000.0,29176.470588,28889.705882,1000.0,1000.0,0.0700953941,0.3491903558,1.0121287e-06,9.9011409e-07,78,84,13,78,0.1232362063
