date,symbol,BB_1pm,BO_1pm,MID_1pm,quote_set,violation_type,BB_c1,BO_c1,Mid_c1,BB_4pm,BO_4pm,Mid_4pm,LBB,LBO,LMid
26/02/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,148.125,146.625,147.375,,,
28/02/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,142.625,142.0,142.3125,,,
04/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,148.375,146.25,147.3125,,,
05/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,149.375,148.625,149.0,,,
06/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,145.875,145.5,145.6875,,,
07/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,147.375,143.5,145.4375,,,
13/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,142.25,141.25,141.75,,,
14/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,141.5,137.875,139.6875,,,
17/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,137.25,136.5,136.875,,,
18/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,137.0,136.875,136.9375,,,
19/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,134.75,133.5,134.125,,,
26/03/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,140.5,134.25,137.375,,,
09/04/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,144.875,142.375,143.625,,,
10/04/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,138.875,137.25,138.0625,,,
14/04/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,133.625,132.875,133.25,,,
25/04/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,144.625,144.0,144.3125,,,
01/05/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,153.75,153.25,153.5,,,
02/05/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,157.5,155.75,156.625,,,
07/05/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,158.0,155.875,156.9375,,,
23/05/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,163.125,161.75,162.4375,,,
27/05/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,169.25,168.875,169.0625,,,
06/06/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,146.6875,146.0,146.34375,,,
09/06/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,149.1875,148.25,148.71875,,,
19/06/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,147.0,146.5,146.75,,,
20/06/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,148.1875,146.75,147.46875,,,
23/06/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,146.375,145.1875,145.78125,,,
30/06/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,142.3125,141.625,141.96875,,,
09/07/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,153.375,152.75,153.0625,,,
17/07/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,88.1875,87.8125,88.0,,,
23/07/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,89.9375,89.375,89.65625,,,
14/08/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,96.625,95.875,96.25,,,
04/09/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,95.125,94.625,94.875,,,
20/10/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,84.5,84.0625,84.28125,,,
22/10/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,84.3125,83.9375,84.125,,,
27/10/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,77.125,74.8125,75.96875,,,
28/10/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,85.0,81.875,83.4375,,,
05/11/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,74.75,74.625,74.6875,,,
10/11/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,76.625,75.1875,75.90625,,,
12/11/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,75.75,74.9375,75.34375,,,
13/11/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,77.875,75.3125,76.59375,,,
19/11/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,79.0,78.75,78.875,,,
25/11/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,76.75,76.4375,76.59375,,,
01/12/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,81.5,78.875,80.1875,,,
03/12/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,79.0625,78.5,78.78125,,,
09/12/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,75.75,75.625,75.6875,,,
10/12/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,74.6875,74.375,74.53125,,,
19/12/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,69.9375,69.25,69.59375,,,
30/12/1997,INTC,,,,4pm,BID_GREATER_THAN_ASK,,,,71.9375,71.75,71.84375,,,
27/03/1997,JPM,,,,4pm,BID_GREATER_THAN_ASK,,,,102.25,101.25,101.75,,,
08/07/1997,JPM,,,,4pm,BID_GREATER_THAN_ASK,,,,109.125,109.0,109.0625,,,
28/10/1997,JPM,,,,4pm,BID_GREATER_THAN_ASK,,,,113.875,113.5,113.6875,,,
03/01/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,44.5,44.25,44.375,,,
23/01/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,41.25,40.625,40.9375,,,
11/03/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,36.25,35.75,36.0,,,
17/04/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,37.75,37.125,37.4375,,,
01/05/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,40.875,40.625,40.75,,,
16/05/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,44.625,44.5,44.5625,,,
16/09/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,39.5,39.125,39.3125,,,
18/09/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,37.1875,36.6875,36.9375,,,
07/10/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,37.5,37.375,37.4375,,,
15/10/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,34.875,34.8125,34.84375,,,
20/10/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,34.6875,34.5,34.59375,,,
27/10/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,33.1875,31.3125,32.25,,,
30/10/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,35.25,33.875,34.5625,,,
03/11/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,36.0625,35.875,35.96875,,,
05/11/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,37.0625,36.3125,36.6875,,,
10/11/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,35.0625,34.625,34.84375,,,
10/12/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,23.375,23.1875,23.28125,,,
17/12/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,22.625,22.4375,22.53125,,,
23/12/1997,ORCL,,,,4pm,BID_GREATER_THAN_ASK,,,,21.1875,21.125,21.15625,,,
28/11/1997,PEP,,,,4pm,BID_GREATER_THAN_ASK,,,,37.0,36.9375,36.96875,,,
07/07/1997,PFE,,,,4pm,BID_GREATER_THAN_ASK,,,,62.0,61.9375,61.96875,,,
15/04/1997,SPY,,,,4pm,BID_GREATER_THAN_ASK,,,,75.46875,75.375,75.421875,,,
26/11/1997,SPY,,,,4pm,BID_GREATER_THAN_ASK,,,,95.5,95.4375,95.46875,,,
19/12/1997,SPY,,,,4pm,BID_GREATER_THAN_ASK,,,,94.8125,94.6875,94.75,,,
28/10/1997,UNH,,,,4pm,BID_GREATER_THAN_ASK,,,,46.9375,46.875,46.90625,,,
13/04/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,26.4375,26.0,26.21875,,,
20/04/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,28.9375,28.875,28.90625,,,
21/04/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,28.9375,28.875,28.90625,,,
22/04/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,28.0,27.625,27.8125,,,
06/05/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,30.3125,29.875,30.09375,,,
08/05/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,30.4375,30.375,30.40625,,,
13/05/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,30.5,30.4375,30.46875,,,
14/05/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,30.1875,30.125,30.15625,,,
19/05/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,29.3125,29.0,29.15625,,,
04/06/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,26.75,26.625,26.6875,,,
25/06/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,28.5,28.375,28.4375,,,
06/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,30.25,30.0,30.125,,,
07/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,30.5,30.25,30.375,,,
09/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,32.125,31.6875,31.90625,,,
10/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,32.25,32.0625,32.15625,,,
15/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,34.4375,34.25,34.34375,,,
17/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,36.8125,36.75,36.78125,,,
20/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,36.1875,36.0625,36.125,,,
21/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,35.75,35.625,35.6875,,,
29/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,35.0625,34.75,34.90625,,,
31/07/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,35.0,34.625,34.8125,,,
05/08/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,35.9375,35.5,35.71875,,,
06/08/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,36.8125,36.375,36.59375,,,
10/08/1998,AAPL,,,,4pm,BID_GREATER_THAN_ASK,,,,37.9375,37.875,37.90625,,,
16/07/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,27.75,27.5,27.625
23/07/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,26.75,26.25,26.5
17/08/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,28.25,28.0,28.125
01/11/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,31.25,30.875,31.0625
16/11/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,33.75,33.25,33.5
02/12/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,31.75,31.125,31.4375
09/12/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,30.5,30.0,30.25
10/12/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,30.0,28.25,29.125
31/12/1993,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,29.75,29.5,29.625
18/02/1993,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,50.25,50.125,50.1875
08/04/1993,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,51.875,51.75,51.8125
18/06/1993,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,43.375,42.875,43.125
16/07/1993,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,44.875,44.75,44.8125
09/09/1993,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,48.25,48.125,48.1875
17/09/1993,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,47.125,46.5,46.8125
05/11/1993,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.75,41.5,41.625
11/11/1993,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.375,41.25,41.3125
17/02/1993,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,38.25,38.125,38.1875
02/04/1993,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,37.5,37.375,37.4375
28/07/1993,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.875,42.75,42.8125
16/08/1993,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,43.625,43.5,43.5625
31/08/1993,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.625,42.5,42.5625
08/09/1993,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,43.125,43.0,43.0625
05/11/1993,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,54.375,54.25,54.3125
11/11/1993,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,54.5,54.375,54.4375
26/01/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,46.25,46.125,46.1875
18/02/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,45.5,45.375,45.4375
29/03/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,43.75,43.625,43.6875
16/04/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.25,41.125,41.1875
19/04/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.875,41.75,41.8125
27/04/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,40.75,40.5,40.625
20/05/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,43.875,43.375,43.625
08/06/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,43.625,43.375,43.5
22/06/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.5,42.375,42.4375
20/08/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,39.75,39.25,39.5
17/09/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,39.25,39.0,39.125
13/10/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,44.375,44.25,44.3125
29/10/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.875,42.75,42.8125
31/12/1993,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.875,42.75,42.8125
06/04/1993,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,91.25,91.125,91.1875
20/08/1993,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,98.5,97.75,98.125
06/01/1993,HD,,,,last,BID_GREATER_THAN_ASK,,,,,,,63.625,63.5,63.5625
18/02/1993,HD,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.125,62.0,62.0625
19/02/1993,HD,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.375,61.25,61.3125
02/04/1993,HD,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.5,60.375,60.4375
14/04/1993,HD,,,,last,BID_GREATER_THAN_ASK,,,,,,,43.0,42.875,42.9375
13/07/1993,HD,,,,last,BID_GREATER_THAN_ASK,,,,,,,44.875,44.75,44.8125
23/07/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,51.75,50.5,51.125
26/07/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,53.25,53.0,53.125
05/08/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,55.75,55.0,55.375
16/08/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,64.25,64.0,64.125
24/08/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,64.125,63.75,63.9375
26/08/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,63.25,61.5,62.375
15/09/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,64.75,63.5,64.125
17/09/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,64.25,64.0,64.125
28/09/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,72.5,70.5,71.5
13/10/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,64.75,63.75,64.25
19/10/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.625,62.25,62.4375
09/11/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.625,61.25,61.4375
15/11/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.75,60.25,60.5
17/11/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,59.75,59.0,59.375
23/11/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,58.75,58.0,58.375
02/12/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.75,61.75,62.25
06/12/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,59.25,58.5,58.875
08/12/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,59.75,59.5,59.625
14/12/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,57.25,57.0,57.125
15/12/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,58.75,58.625,58.6875
22/12/1993,INTC,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.75,61.25,61.5
15/04/1993,JNJ,,,,last,BID_GREATER_THAN_ASK,,,,,,,38.875,38.75,38.8125
20/08/1993,JNJ,,,,last,BID_GREATER_THAN_ASK,,,,,,,40.875,40.625,40.75
12/10/1993,JNJ,,,,last,BID_GREATER_THAN_ASK,,,,,,,40.0,39.875,39.9375
30/07/1993,JPM,,,,last,BID_GREATER_THAN_ASK,,,,,,,72.875,72.75,72.8125
22/09/1993,JPM,,,,last,BID_GREATER_THAN_ASK,,,,,,,75.5,75.375,75.4375
05/01/1993,KO,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.375,41.125,41.25
18/02/1993,KO,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.5,41.375,41.4375
24/02/1993,KO,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.0,41.875,41.9375
19/03/1993,KO,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.375,42.25,42.3125
08/04/1993,KO,,,,last,BID_GREATER_THAN_ASK,,,,,,,39.625,39.375,39.5
20/05/1993,KO,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.0,41.875,41.9375
18/06/1993,KO,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.75,41.625,41.6875
06/07/1993,KO,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.125,42.0,42.0625
31/03/1993,MA,,,,last,BID_GREATER_THAN_ASK,,,,,,,77.25,76.75,77.0
17/12/1993,MA,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.625,42.375,42.5
30/07/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,51.375,50.375,50.875
25/08/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,55.375,54.875,55.125
27/08/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,51.25,50.25,50.75
02/09/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,52.625,52.5,52.5625
09/09/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,51.25,51.125,51.1875
14/09/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,49.0,48.75,48.875
07/10/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,59.125,58.5,58.8125
13/10/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,63.75,63.0,63.375
15/10/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,64.125,63.875,64.0
26/10/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,59.625,59.0,59.3125
28/10/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.25,58.25,59.25
04/11/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,57.875,55.75,56.8125
08/11/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.125,59.0,60.0625
18/11/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,31.5,31.125,31.3125
03/12/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,35.0,34.75,34.875
13/12/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,36.625,36.125,36.375
27/12/1993,ORCL,,,,last,BID_GREATER_THAN_ASK,,,,,,,29.75,29.625,29.6875
18/02/1993,PEP,,,,last,BID_GREATER_THAN_ASK,,,,,,,40.25,40.125,40.1875
06/01/1993,PFE,,,,last,BID_GREATER_THAN_ASK,,,,,,,68.125,68.0,68.0625
09/02/1993,PFE,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.875,61.75,61.8125
23/03/1993,PFE,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.0,59.875,59.9375
30/03/1993,PFE,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.875,62.5,62.6875
19/04/1993,PFE,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.875,61.75,61.8125
17/06/1993,PFE,,,,last,BID_GREATER_THAN_ASK,,,,,,,74.875,74.75,74.8125
17/09/1993,PFE,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.375,60.25,60.3125
17/11/1993,PFE,,,,last,BID_GREATER_THAN_ASK,,,,,,,66.75,66.625,66.6875
19/01/1993,WFC,,,,last,BID_GREATER_THAN_ASK,,,,,,,99.5,99.25,99.375
23/04/1993,WFC,,,,last,BID_GREATER_THAN_ASK,,,,,,,109.0,108.875,108.9375
27/10/1993,WFC,,,,last,BID_GREATER_THAN_ASK,,,,,,,112.25,112.0,112.125
18/02/1993,WMT,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.125,62.0,62.0625
21/05/1993,WMT,,,,last,BID_GREATER_THAN_ASK,,,,,,,27.625,27.5,27.5625
23/07/1993,WMT,,,,last,BID_GREATER_THAN_ASK,,,,,,,25.5,25.375,25.4375
21/09/1993,WMT,,,,last,BID_GREATER_THAN_ASK,,,,,,,23.5,23.375,23.4375
20/01/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,30.25,30.0,30.125
21/01/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,33.25,32.75,33.0
31/03/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,33.0,32.0,32.5
25/04/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,30.75,30.0,30.375
06/05/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,32.25,32.125,32.1875
19/05/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,32.0,31.25,31.625
23/06/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,25.5,25.125,25.3125
13/07/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,29.625,28.625,29.125
22/07/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,30.875,30.625,30.75
25/07/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,31.625,31.5,31.5625
29/07/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,33.625,32.125,32.875
03/08/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,33.125,32.625,32.875
08/08/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,33.625,33.125,33.375
24/08/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,34.75,34.5,34.625
09/09/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,35.75,35.625,35.6875
05/10/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,37.875,35.5,36.6875
11/10/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.375,39.75,40.5625
18/10/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.125,41.0,41.0625
21/11/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,38.625,38.25,38.4375
22/11/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,38.125,37.625,37.875
12/12/1994,AAPL,,,,last,BID_GREATER_THAN_ASK,,,,,,,36.5,36.125,36.3125
01/03/1994,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,43.0,42.75,42.875
02/11/1994,BAC,,,,last,BID_GREATER_THAN_ASK,,,,,,,42.625,42.5,42.5625
18/01/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,62.5,62.375,62.4375
21/01/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.5,60.25,60.375
01/02/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,61.25,61.125,61.1875
10/03/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,60.125,60.0,60.0625
29/03/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,52.25,52.125,52.1875
20/04/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,46.125,46.0,46.0625
15/06/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,50.25,49.875,50.0625
30/06/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,47.25,47.125,47.1875
07/07/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,49.0,48.875,48.9375
19/07/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,48.5,48.375,48.4375
14/11/1994,C,,,,last,BID_GREATER_THAN_ASK,,,,,,,48.875,48.75,48.8125
13/01/1994,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,46.0,45.875,45.9375
31/01/1994,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,47.375,47.25,47.3125
18/03/1994,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,46.875,46.375,46.625
20/04/1994,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.0,40.875,40.9375
24/06/1994,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.875,41.75,41.8125
14/09/1994,DIS,,,,last,BID_GREATER_THAN_ASK,,,,,,,41.375,41.25,41.3125
17/01/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,107.375,107.25,107.3125
21/01/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,108.125,108.0,108.0625
02/02/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,109.125,109.0,109.0625
16/03/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,104.25,104.0,104.125
18/03/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,104.75,104.625,104.6875
25/03/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,102.5,102.25,102.375
31/03/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,99.75,99.625,99.6875
29/04/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,95.625,95.25,95.4375
13/05/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,95.25,95.0,95.125
21/07/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,48.75,48.625,48.6875
15/09/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,51.25,51.125,51.1875
18/11/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,48.625,48.5,48.5625
02/12/1994,GE,,,,last,BID_GREATER_THAN_ASK,,,,,,,47.125,47.0,47.0625
